User,Tweet,Date,Source,Profile Photo,Translate,Emoji,Sentiment1,Sentiment2
ArthurAMinas,"@centralarthurof @Aguiarthur Aaaaaaaaa
Mó vontade de você
#TeamArthurAguiar",Tue Jan 18 00:31:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482448899583492097/tCflKRhN_normal.jpg,"@centralarthurof @Aguiarthur Aaaaaaaaa
Mó vontade de você
#TeamArthurAguiar",set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur Tudo por ele!!

#TeamArthurAguiar",Tue Jan 18 00:31:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,#TeamArthurAguiar,set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Pode vir comigo 

#TeamArthurAguiar",Tue Jan 18 00:31:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Pode vir comigo 

#TeamArthurAguiar",set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur Bora timeee

#TeamArthurAguiar",Tue Jan 18 00:31:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Bora timeee

#TeamArthurAguiar",set(),0.0,0.0
s_thailyane,@centralarthurof @Aguiarthur Minha mina #TEAMARTHURAGUIAR,Tue Jan 18 00:31:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1480349701341917185/KxsJAiSY_normal.jpg,@centralarthurof @Aguiarthur Minha mina #TEAMARTHURAGUIAR,set(),0.0,0.0
RenataN72752656,"@Aguiarthur adm, sabe que horas são?
   
             12
     11     ^      1 
 10         |           2… https://t.co/45drdHfMtJ",Tue Jan 18 00:31:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1479219237507977218/8l1ZW_LD_normal.jpg,"12
     11     ^      1 
 10         |           2… https://t.co/45drdHfMtJ",set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Eu vou ser seu melhor amigo 

#TeamArthurAguiar",Tue Jan 18 00:31:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Eu vou ser seu melhor amigo 

#TeamArthurAguiar",set(),0.0,0.0
wxykaah,"@centralarthurof @Aguiarthur Eu amooo viu 
#TeamArthurAguiar",Tue Jan 18 00:30:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482360125398605834/h4TDJmt2_normal.jpg,"@centralarthurof @Aguiarthur Eu amooo viu 
#TeamArthurAguiar",set(),0.0,0.0
ArthurAMinas,"@centralarthurof @Aguiarthur To pensando em você um dia sim e outro sim
#TeamArthurAguiar",Tue Jan 18 00:30:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482448899583492097/tCflKRhN_normal.jpg,"@centralarthurof @Aguiarthur To pensando em você um dia sim e outro sim
#TeamArthurAguiar",set(),0.0,0.0
wishmurilo_h,"@centralarthurof @Aguiarthur Um jeito bobo de agir, faço de tudo pra te vê sorrir https://t.co/22J3NVMTat 

#TeamArthurAguiar",Tue Jan 18 00:30:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483247976428544007/CV9w3me6_normal.jpg,"@centralarthurof @Aguiarthur Um jeito bobo de agir, faço de tudo pra te vê sorrir https://t.co/22J3NVMTat 

#TeamArthurAguiar",set(),0.0,0.0
DrikBrandao,RT @Juninhop716: @centralarthurof @Aguiarthur #TeamArthurAguiar rebelde para sempre ✨♥️,Tue Jan 18 00:30:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1004862729314856960/XKCJHTCO_normal.jpg,RT @Juninhop716: @centralarthurof @Aguiarthur #TeamArthurAguiar rebelde para sempre ✨♥️,"{'♥️', '✨'}",0.0,0.3
thaybelikov,"@centralarthurof @Aguiarthur Tão linda como as estrelas do céu
Seu brilho irradia com o sol
Eu já não sei se devo o… https://t.co/3hWBhcvMoi",Tue Jan 18 00:30:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482163102271610885/MNbGSop8_normal.jpg,"@centralarthurof @Aguiarthur Tão linda como as estrelas do céu
Seu brilho irradia com o sol
Eu já não sei se devo o… https://t.co/3hWBhcvMoi",set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur E acima de tudo te respeitar 

#TeamArthurAguiar",Tue Jan 18 00:30:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur E acima de tudo te respeitar 

#TeamArthurAguiar",set(),0.0,0.0
wxykaah,"@centralarthurof @Aguiarthur Nosso ponto de luz ✨
#TeamArthurAguiar",Tue Jan 18 00:30:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482360125398605834/h4TDJmt2_normal.jpg,"@centralarthurof @Aguiarthur Nosso ponto de luz ✨
#TeamArthurAguiar",{'✨'},0.0,0.4
williamnoguchi,"@centralarthurof @Aguiarthur A minha mina, a minha mina, a minha mina, eu sou mais a minha mina!
A minha mina, a mi… https://t.co/t6VAZs2eUy",Tue Jan 18 00:30:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482803733042024453/thrRSp4z_normal.jpg,"A minha mina, a mi… https://t.co/t6VAZs2eUy",set(),0.0,0.0
QGRebeldeBR,"@centralarthurof @Aguiarthur Se toda história tem começo meio e fim, o nosso filme também pode ser assim #TeamArthurAguiar",Tue Jan 18 00:30:46 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482418836326522881/rkTaUzoB_normal.jpg,"@centralarthurof @Aguiarthur Se toda história tem começo meio e fim, o nosso filme também pode ser assim #TeamArthurAguiar",set(),0.0,0.0
wishmurilo_h,"@centralarthurof @Aguiarthur Difícil disfarçar, quando te vejo já entro no olhar https://t.co/22J3NVMTat 

#TeamArthurAguiar",Tue Jan 18 00:30:36 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483247976428544007/CV9w3me6_normal.jpg,"@centralarthurof @Aguiarthur Difícil disfarçar, quando te vejo já entro no olhar https://t.co/22J3NVMTat 

#TeamArthurAguiar",set(),0.0,0.0
yass_flower,"@centralarthurof @Aguiarthur Eu sei que você tá com medo de ser muito cedo
Pra se apaixonar outra vez
Eu sei que po… https://t.co/13sozmOSn8",Tue Jan 18 00:30:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482904362666143747/_6RdIbOx_normal.jpg,"@centralarthurof @Aguiarthur Eu sei que você tá com medo de ser muito cedo
Pra se apaixonar outra vez
Eu sei que po… https://t.co/13sozmOSn8",set(),0.0,0.0
DrikBrandao,"RT @thaybelikov: @centralarthurof @Aguiarthur A minha mina é fechamento, nunca vacilou
É do tipo de mulher que chega pra somar
Ela parece b…",Tue Jan 18 00:30:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1004862729314856960/XKCJHTCO_normal.jpg,"RT @thaybelikov: @centralarthurof @Aguiarthur A minha mina é fechamento, nunca vacilou
É do tipo de mulher que chega pra somar
Ela parece b…",set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Com sinceridade 

#TeamArthurAguiar",Tue Jan 18 00:30:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Com sinceridade 

#TeamArthurAguiar",set(),0.0,0.0
ArthurAMinas,"@centralarthurof @Aguiarthur Tudo bem aí
Aqui não ta
Não vou mentir
#TeamArthurAguiar",Tue Jan 18 00:30:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482448899583492097/tCflKRhN_normal.jpg,"@centralarthurof @Aguiarthur Tudo bem aí
Aqui não ta
Não vou mentir
#TeamArthurAguiar",set(),0.0,0.0
QGRebeldeBR,@centralarthurof @Aguiarthur Você é o melhor para mim #TeamArthurAguiar,Tue Jan 18 00:30:27 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482418836326522881/rkTaUzoB_normal.jpg,@centralarthurof @Aguiarthur Você é o melhor para mim #TeamArthurAguiar,set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Eu vou te amar de verdade 

#TeamArthurAguiar",Tue Jan 18 00:30:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Eu vou te amar de verdade 

#TeamArthurAguiar",set(),0.0,0.0
MeuRisoRBR,@centralarthurof @Aguiarthur Feche os olhos pra poder cantar ... #TeamArthurAguiar,Tue Jan 18 00:30:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1457498117645930497/Lf58tmrH_normal.jpg,@centralarthurof @Aguiarthur Feche os olhos pra poder cantar ... #TeamArthurAguiar,set(),0.0,0.0
DOMJUANfenix,@centralarthurof @Aguiarthur deixa o sol bater  #TeamArthurAguiar,Tue Jan 18 00:30:08 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1335128625914507264/YDPYyGsI_normal.jpg,@centralarthurof @Aguiarthur deixa o sol bater  #TeamArthurAguiar,set(),0.0,0.0
QGRebeldeBR,@centralarthurof @Aguiarthur Vou dizer te levo em meu coração é preciso sempre ter por perto esse seu olhar ( não é… https://t.co/DfaYHuFkHC,Tue Jan 18 00:30:05 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482418836326522881/rkTaUzoB_normal.jpg,@centralarthurof @Aguiarthur Vou dizer te levo em meu coração é preciso sempre ter por perto esse seu olhar ( não é… https://t.co/DfaYHuFkHC,set(),0.0,0.0
KarlaOl13753763,"@Aguiarthur #TeamArthurAguiar 
ME SEGUE ADM ESTOU AQUI TORCENDO POR ELE BEM ANTES DE ELE FALAR QUE IRIA ENTRAR NO BBB quando ele ainda era 🍀",Tue Jan 18 00:30:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1472604681142743040/_vXvtRVO_normal.jpg,"@Aguiarthur #TeamArthurAguiar 
ME SEGUE ADM ESTOU AQUI TORCENDO POR ELE BEM ANTES DE ELE FALAR QUE IRIA ENTRAR NO BBB quando ele ainda era 🍀",{'🍀'},0.0,0.0
s_thailyane,@centralarthurof @Aguiarthur Para de brincar comigo #TEAMARTHURAGUIAR,Tue Jan 18 00:30:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1480349701341917185/KxsJAiSY_normal.jpg,@centralarthurof @Aguiarthur Para de brincar comigo #TEAMARTHURAGUIAR,set(),0.0,0.0
Mafiaguiarthur,"RT @thaybelikov: @centralarthurof @Aguiarthur A minha mina é fechamento, nunca vacilou
É do tipo de mulher que chega pra somar
Ela parece b…",Tue Jan 18 00:30:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482189290864009217/VUhL38_h_normal.jpg,"RT @thaybelikov: @centralarthurof @Aguiarthur A minha mina é fechamento, nunca vacilou
É do tipo de mulher que chega pra somar
Ela parece b…",set(),0.0,0.0
wxykaah,"@centralarthurof @Aguiarthur Só consigo enxergar luz nele 
#TeamArthurAguiar",Tue Jan 18 00:30:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482360125398605834/h4TDJmt2_normal.jpg,"@centralarthurof @Aguiarthur Só consigo enxergar luz nele 
#TeamArthurAguiar",set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur E vem sem medo porque

#TeamArthurAguiar",Tue Jan 18 00:30:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur E vem sem medo porque

#TeamArthurAguiar",set(),0.0,0.0
WeakpointRbr,RT @centralarthurof: @WeakpointRbr @Aguiarthur Bora bora bora #TeamArthurAguiar,Tue Jan 18 00:29:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,RT @centralarthurof: @WeakpointRbr @Aguiarthur Bora bora bora #TeamArthurAguiar,set(),0.0,0.0
juuulioce,"@centralarthurof @Aguiarthur Y
#TeamArthurAguiar",Tue Jan 18 00:29:55 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg,"@centralarthurof @Aguiarthur Y
#TeamArthurAguiar",set(),0.0,0.0
ArthurAMinas,"@centralarthurof @Aguiarthur Que eu não sei de você
#TeamArthurAguiar",Tue Jan 18 00:29:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482448899583492097/tCflKRhN_normal.jpg,"@centralarthurof @Aguiarthur Que eu não sei de você
#TeamArthurAguiar",set(),0.0,0.0
MeuRisoRBR,@centralarthurof @Aguiarthur Abre os braços pra poder sonhar... #TeamArthurAguiar,Tue Jan 18 00:29:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1457498117645930497/Lf58tmrH_normal.jpg,@centralarthurof @Aguiarthur Abre os braços pra poder sonhar... #TeamArthurAguiar,set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Segura na minha mão 

#TeamArthurAguiar",Tue Jan 18 00:29:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Segura na minha mão 

#TeamArthurAguiar",set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur É sobre isso e não ta nada bem kkkkkkk

#TeamArthurAguiar",Tue Jan 18 00:29:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur É sobre isso e não ta nada bem kkkkkkk

#TeamArthurAguiar",set(),0.0,0.0
SomosRebe1,"RT @WeakpointRbr: @centralarthurof @Aguiarthur BOTA PRA SUBIR!!

#TeamArthurAguiar",Tue Jan 18 00:29:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482898608307515392/XEFyt9pi_normal.jpg,#TeamArthurAguiar,set(),0.0,0.0
wxykaah,"@centralarthurof @Aguiarthur Os detalhes dele me deixa bestinha 
#TeamArthurAguiar",Tue Jan 18 00:29:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482360125398605834/h4TDJmt2_normal.jpg,"@centralarthurof @Aguiarthur Os detalhes dele me deixa bestinha 
#TeamArthurAguiar",set(),0.0,0.0
juuulioce,"@centralarthurof @Aguiarthur Z
#TeamArthurAguiar",Tue Jan 18 00:29:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg,"@centralarthurof @Aguiarthur Z
#TeamArthurAguiar",set(),0.0,0.0
gabscyruss,"@centralarthurof @Aguiarthur Deixa que o vento leva e ele mesmo traz você, outra vez #TeamArthurAguiar",Tue Jan 18 00:29:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1472502702756220931/d05EvGcZ_normal.jpg,"@centralarthurof @Aguiarthur Deixa que o vento leva e ele mesmo traz você, outra vez #TeamArthurAguiar",set(),0.0,0.0
juuulioce,"@centralarthurof @Aguiarthur X
#TeamArthurAguiar",Tue Jan 18 00:29:39 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg,"@centralarthurof @Aguiarthur X
#TeamArthurAguiar",set(),0.0,0.0
KarlaOl13753763,"@Aguiarthur #TeamArthurAguiar 
ME SEGUE ADM ESTOU AQUI TORCENDO POR ELE BEM ANTES DE ELE FALAR QUE IRIA ENTRAR NO BBB",Tue Jan 18 00:29:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1472604681142743040/_vXvtRVO_normal.jpg,"@Aguiarthur #TeamArthurAguiar 
ME SEGUE ADM ESTOU AQUI TORCENDO POR ELE BEM ANTES DE ELE FALAR QUE IRIA ENTRAR NO BBB",set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Mesmo sem querer

#TeamArthurAguiar",Tue Jan 18 00:29:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Mesmo sem querer

#TeamArthurAguiar",set(),0.0,0.0
MeuRisoRBR,@centralarthurof @Aguiarthur Na nota da canção... #TeamArthurAguiar,Tue Jan 18 00:29:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1457498117645930497/Lf58tmrH_normal.jpg,@centralarthurof @Aguiarthur Na nota da canção... #TeamArthurAguiar,set(),0.0,0.0
RenataN72752656,"@centralarthurof @Aguiarthur Veeeem seiscentos

#TeamArthurAguiar",Tue Jan 18 00:29:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1479219237507977218/8l1ZW_LD_normal.jpg,"@centralarthurof @Aguiarthur Veeeem seiscentos

#TeamArthurAguiar",set(),0.0,0.0
juuulioce,"@centralarthurof @Aguiarthur V
#TeamArthurAguiar",Tue Jan 18 00:29:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg,"@centralarthurof @Aguiarthur V
#TeamArthurAguiar",set(),0.0,0.0
ArthurAMinas,"@centralarthurof @Aguiarthur Já faz mais de uma semana
#TeamArthurAguiar",Tue Jan 18 00:29:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482448899583492097/tCflKRhN_normal.jpg,"@centralarthurof @Aguiarthur Já faz mais de uma semana
#TeamArthurAguiar",set(),0.0,0.0
wishmurilo_h,"@centralarthurof @Aguiarthur Vai querer voltar pra mim https://t.co/22J3NVMTat 

#TeamArthurAguiar",Tue Jan 18 00:29:33 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483247976428544007/CV9w3me6_normal.jpg,"@centralarthurof @Aguiarthur Vai querer voltar pra mim https://t.co/22J3NVMTat 

#TeamArthurAguiar",set(),0.0,0.0
DOMJUANfenix,@centralarthurof @Aguiarthur te dou meu coração   #TeamArthurAguiar,Tue Jan 18 00:29:32 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1335128625914507264/YDPYyGsI_normal.jpg,@centralarthurof @Aguiarthur te dou meu coração   #TeamArthurAguiar,set(),0.0,0.0
